0.0,-0.19907580136044656
5e-14,-0.195001120716473
1e-13,-0.16981026608745792
1.5000000000000002e-13,-0.12551395293878848
2e-13,-0.06665829072231157
2.5e-13,0.00020721525201172465
3.0000000000000003e-13,0.0673659269385992
3.5e-13,0.1269626846108375
4e-13,0.17208015043518385
4.5e-13,0.1977060669639844
5e-13,0.20144550762077834
5.5e-13,0.18386540947638028
6.000000000000001e-13,0.14841004689923834
6.500000000000001e-13,0.10088857999378699
7e-13,0.04860041162219603
7.5e-13,-0.0007788324948946407
8e-13,-0.0403872115559103
8.5e-13,-0.0652612811889595
9e-13,-0.07314407632764072
9.5e-13,-0.06488023718783338
1e-12,-0.044320142518217226
1.05e-12,-0.01772723835768717
1.1e-12,0.007240731652064294
1.15e-12,0.02283647907457623
1.2000000000000001e-12,0.022622228907007696
1.2500000000000001e-12,0.0027462556851873187
1.3000000000000001e-12,-0.03711362744793701
1.3500000000000001e-12,-0.09331177232671822
1.4e-12,-0.15840735354598645
1.45e-12,-0.22196772844153684
1.5e-12,-0.2719282493044303
1.55e-12,-0.29634566156735814
1.6e-12,-0.28531221475648744
1.65e-12,-0.23275739077808008
1.7e-12,-0.137861143836839
1.75e-12,-0.0058391999781720145
1.8e-12,0.15206580755750362
1.85e-12,0.3194522203411963
1.9e-12,0.47643440570362416
1.95e-12,0.6019566683335468
2e-12,0.6764777617859252
2.05e-12,0.6846890098936322
2.1e-12,0.6179025981553291
2.15e-12,0.47576814376336835
2.2e-12,0.26704458454680596
2.25e-12,0.009263633716668693
2.3e-12,-0.2727423417243477
2.35e-12,-0.5493282349613571
2.4000000000000003e-12,-0.7892820185512128
2.4500000000000003e-12,-0.963459971488051
2.5000000000000003e-12,-1.048375373672109
2.5500000000000002e-12,-1.0292909318890935
2.6000000000000002e-12,-0.902408783556879
2.6500000000000002e-12,-0.6758491711248806
2.7000000000000002e-12,-0.36924892303665086
2.75e-12,-0.011976944652368265
2.8e-12,0.35986459446428837
2.85e-12,0.707329616024125
2.9e-12,0.9929658070511773
2.95e-12,1.1850924409328119
3e-12,1.2615061932565423
3.05e-12,1.2121624411895955
3.1e-12,1.0404963204375894
3.15e-12,0.7632078598537965
3.2e-12,0.4085192363641042
3.25e-12,0.013096777109895655
3.3e-12,-0.38200734861322677
3.35e-12,-0.735919223359718
3.4e-12,-1.012476837689533
3.45e-12,-1.1842011243228374
3.5e-12,-1.2352414982800033
3.55e-12,-1.1629588728463918
3.6e-12,-0.9779755975377064
3.65e-12,-0.702707880420891
3.7e-12,-0.36857863162046095
3.75e-12,-0.012264543965182824
3.8e-12,0.32855859474529897
3.85e-12,0.6194570992088987
3.9e-12,0.8329650603745629
3.95e-12,0.9513674728835552
4e-12,0.9682400518644135
4.05e-12,0.8886055684222014
4.1e-12,0.7277404521201409
4.15e-12,0.5088303269508598
4.2e-12,0.2598083390060125
4.25e-12,0.009799137550972841
4.3e-12,-0.21437594867699983
4.35e-12,-0.3912032529746217
4.4e-12,-0.506641434845461
4.45e-12,-0.5552192269081407
4.5e-12,-0.5399857199882536
4.55e-12,-0.47138417785930053
4.6e-12,-0.36525676642020033
4.65e-12,-0.24029141217040925
